resultId;constrocturId;driverId;raceId;points;laps;fastestLapTime;fastestLapSpeed;rank;iddate;circuitld
21685;164;39;878;0;54;1:44.508;189.906;22;1755;69
21686;9;17;878;0;16;1:43.599;191.573;21;1755;69
21687;5;818;878;0;14;1:44.775;189.423;24;1755;69
21688;1;18;879;25;71;1:18.108;198.601;2;1757;18
21689;6;4;879;18;71;1:18.623;197.301;4;1757;18
21690;6;13;879;15;71;1:18.879;196.66;5;1757;18
21691;9;17;879;12;71;1:18.903;196.6;6;1757;18
21692;10;807;879;10;71;1:18.210;198.342;3;1757;18
21693;9;20;879;8;71;1:19.090;196.136;9;1757;18
21694;131;30;879;6;71;1:20.158;193.522;15;1757;18
21695;5;818;879;4;71;1:18.983;196.401;8;1757;18
21696;15;155;879;2;71;1:18.973;196.426;7;1757;18
21697;208;8;879;1;70;1:19.444;195.262;13;1757;18
21698;207;808;879;0;70;1:20.528;192.633;18;1757;18
21699;206;819;879;0;70;1:20.310;193.156;17;1757;18
21700;5;817;879;0;70;1:19.308;195.596;11;1757;18
21701;207;5;879;0;70;1:19.256;195.725;10;1757;18
21702;131;3;879;0;70;1:20.266;193.262;16;1757;18
21703;206;10;879;0;70;1:19.686;194.669;14;1757;18
21704;164;37;879;0;69;1:21.085;191.31;19;1757;18
21705;164;39;879;0;69;1:21.544;190.233;20;1757;18
21706;10;814;879;0;68;1:19.314;195.582;12;1757;18
21707;1;1;879;0;54;1:18.069;198.701;1;1757;18
21708;208;154;879;0;5;1:22.184;188.752;21;1757;18
21712;208;8;880;25;58;1:29.274;213.845;1;1759;1
21713;6;4;880;18;58;1:29.560;213.162;3;1759;1
21714;9;20;880;15;58;1:30.409;211.16;10;1759;1
21715;6;13;880;12;58;1:30.239;211.558;8;1759;1
21716;131;1;880;10;58;1:29.759;212.689;5;1759;1
21717;9;17;880;8;58;1:29.732;212.753;4;1759;1
21718;10;16;880;6;58;1:30.710;210.459;13;1759;1
21719;10;814;880;4;58;1:30.894;210.033;15;1759;1
21720;1;18;880;2;58;1:30.198;211.654;7;1759;1
21721;208;154;880;1;58;1:30.395;211.193;9;1759;1
21722;1;815;880;0;58;1:29.926;212.294;6;1759;1
21723;5;818;880;0;58;1:29.498;213.309;2;1759;1
21724;15;821;880;0;57;1:31.415;208.836;16;1759;1
21725;3;822;880;0;57;1:30.652;210.594;12;1759;1
21726;206;824;880;0;57;1:30.454;211.055;11;1759;1
21727;207;819;880;0;56;1:32.261;206.921;19;1759;1
21728;206;820;880;0;56;1:32.210;207.036;17;1759;1
21729;207;823;880;0;56;1:32.636;206.084;20;1759;1
21730;5;817;880;0;39;1:30.881;210.063;14;1759;1
21731;131;3;880;0;26;1:32.259;206.926;18;1759;1
21732;3;813;880;0;24;1:32.915;205.465;21;1759;1
21734;9;20;881;25;56;1:40.446;198.661;3;1761;2
21735;9;17;881;18;56;1:40.685;198.19;6;1761;2
21736;131;1;881;15;56;1:41.001;197.57;10;1761;2
21737;131;3;881;12;56;1:40.755;198.052;8;1761;2
21738;6;13;881;10;56;1:39.805;199.937;2;1761;2
21739;208;154;881;8;56;1:41.226;197.131;11;1761;2
21740;208;8;881;6;56;1:41.769;196.079;13;1761;2
21741;15;807;881;4;56;1:40.727;198.107;7;1761;2
21742;1;815;881;2;56;1:39.199;201.159;1;1761;2
21743;5;818;881;1;56;1:40.492;198.571;4;1761;2
21744;3;822;881;0;56;1:41.373;196.845;12;1761;2
21745;15;821;881;0;55;1:40.929;197.711;9;1761;2
21746;206;824;881;0;55;1:42.423;194.827;14;1761;2
21747;207;819;881;0;55;1:42.942;193.845;17;1761;2
21748;207;823;881;0;55;1:43.157;193.441;20;1761;2
21749;206;820;881;0;54;1:43.150;193.454;19;1761;2
21750;1;18;881;0;53;1:40.556;198.444;5;1761;2
21751;5;817;881;0;51;1:42.581;194.527;15;1761;2
21752;3;813;881;0;45;1:43.465;192.865;21;1761;2
21753;10;16;881;0;27;1:42.791;194.129;16;1761;2
21754;10;814;881;0;22;1:43.094;193.559;18;1761;2
21756;6;4;882;25;56;1:39.506;197.21;4;1763;17
21757;208;8;882;18;56;1:39.955;196.324;5;1763;17
21758;131;1;882;15;56;1:39.981;196.273;6;1763;17
21759;9;20;882;12;56;1:36.808;202.706;1;1763;17
21760;1;18;882;10;56;1:38.058;200.122;2;1763;17
21761;6;13;882;8;56;1:40.284;195.68;10;1763;17
21762;5;817;882;6;56;1:40.240;195.766;9;1763;17
21763;10;814;882;4;56;1:40.101;196.038;7;1763;17
21764;208;154;882;2;56;1:40.563;195.137;11;1763;17
21765;15;807;882;1;56;1:40.630;195.007;12;1763;17
21766;1;815;882;0;56;1:41.281;193.754;14;1763;17
21767;5;818;882;0;56;1:40.138;195.965;8;1763;17
21768;3;822;882;0;56;1:38.200;199.832;3;1763;17
21769;3;813;882;0;56;1:40.968;194.354;13;1763;17
21770;206;824;882;0;55;1:41.537;193.265;15;1763;17
21771;207;819;882;0;55;1:41.997;192.393;17;1763;17
21772;206;820;882;0;55;1:41.978;192.429;16;1763;17
21773;207;823;882;0;55;1:42.357;191.717;18;1763;17
21774;131;3;882;0;21;1:43.378;189.823;19;1763;17
21775;9;17;882;0;15;1:43.416;189.754;20;1763;17
21776;10;16;882;0;5;1:44.257;188.223;21;1763;17
21777;15;821;882;0;4;1:44.775;187.292;22;1763;17
21778;9;20;883;25;57;1:36.961;200.938;1;1765;3
21779;208;8;883;18;57;1:38.164;198.476;8;1765;3
21780;208;154;883;15;57;1:37.627;199.567;5;1765;3
21781;10;814;883;12;57;1:38.336;198.128;12;1765;3
21782;131;1;883;10;57;1:38.204;198.395;11;1765;3
21783;1;815;883;8;57;1:37.913;198.984;7;1765;3
21784;9;17;883;6;57;1:38.557;197.684;13;1765;3
21785;6;4;883;4;57;1:37.204;200.436;3;1765;3
21786;131;3;883;2;57;1:37.588;199.647;4;1765;3
21787;1;18;883;1;57;1:37.743;199.33;6;1765;3
21788;3;813;883;0;57;1:38.962;196.875;17;1765;3
21789;15;807;883;0;57;1:38.770;197.258;15;1765;3
21790;10;16;883;0;57;1:37.070;200.712;2;1765;3
21791;3;822;883;0;57;1:38.192;198.419;9;1765;3
21792;6;13;883;0;57;1:38.839;197.12;16;1765;3
21793;5;817;883;0;56;1:39.579;195.655;21;1765;3
21794;207;819;883;0;56;1:39.546;195.72;20;1765;3
21795;15;821;883;0;56;1:38.202;198.399;10;1765;3
21796;206;824;883;0;56;1:38.756;197.286;14;1765;3
21797;206;820;883;0;56;1:39.279;196.246;18;1765;3
21798;207;823;883;0;55;1:39.334;196.138;19;1765;3
21799;5;818;883;0;16;1:43.107;188.96;22;1765;3
21800;6;4;884;25;66;1:26.681;193.329;5;1767;4
21801;208;8;884;18;66;1:26.757;193.16;6;1767;4
21802;6;13;884;15;66;1:26.394;193.971;2;1767;4
21803;9;20;884;12;66;1:27.036;192.541;9;1767;4
21804;9;17;884;10;66;1:27.017;192.583;8;1767;4
21805;131;3;884;8;66;1:27.591;191.321;11;1767;4
21806;10;814;884;6;66;1:26.776;193.117;7;1767;4
21807;1;18;884;4;66;1:27.957;190.524;14;1767;4
21808;1;815;884;2;66;1:27.251;192.066;10;1767;4
21809;5;817;884;1;65;1:28.083;190.252;16;1767;4
21810;15;821;884;0;65;1:26.217;194.37;1;1767;4
21811;131;1;884;0;65;1:27.895;190.659;13;1767;4
21812;10;16;884;0;65;1:26.564;193.59;3;1767;4
21813;3;813;884;0;65;1:27.849;190.759;12;1767;4
21814;15;807;884;0;65;1:26.586;193.541;4;1767;4
21815;3;822;884;0;65;1:29.747;186.724;20;1767;4
21816;207;819;884;0;65;1:29.362;187.529;19;1767;4
21817;206;824;884;0;64;1:28.884;188.537;18;1767;4
21818;206;820;884;0;64;1:28.011;190.408;15;1767;4
21819;5;818;884;0;52;1:28.231;189.933;17;1767;4
21820;207;823;884;0;21;1:30.597;184.973;21;1767;4
21821;208;154;884;0;8;1:31.136;183.879;22;1767;4
21822;131;3;885;25;78;1:18.327;153.51;6;1769;6
21823;9;20;885;18;78;1:16.577;157.018;1;1769;6
21824;9;17;885;15;78;1:18.262;153.637;4;1769;6
21825;131;1;885;12;78;1:18.133;153.891;3;1769;6
21826;10;16;885;10;78;1:18.292;153.578;5;1769;6
21827;1;18;885;8;78;1:18.720;152.743;8;1769;6
21828;6;4;885;6;78;1:19.340;151.55;12;1769;6
21829;5;818;885;4;78;1:19.151;151.912;10;1769;6
21830;10;814;885;2;78;1:19.215;151.789;11;1769;6
21831;208;8;885;1;78;1:17.392;155.364;2;1769;6
21832;15;807;885;0;78;1:19.853;150.576;15;1769;6
21833;3;822;885;0;78;1:20.921;148.589;20;1769;6
21834;15;821;885;0;78;1:18.685;152.811;7;1769;6
21835;206;820;885;0;78;1:19.016;152.171;9;1769;6
21836;207;823;885;0;78;1:20.494;149.377;17;1769;6
21837;1;815;885;0;72;1:19.530;151.188;14;1769;6
21838;208;154;885;0;63;1:20.969;148.501;21;1769;6
21839;5;817;885;0;61;1:19.426;151.386;13;1769;6
21840;206;824;885;0;58;1:20.617;149.149;18;1769;6
21841;3;813;885;0;44;1:20.881;148.662;19;1769;6
21842;6;13;885;0;28;1:20.064;150.179;16;1769;6
21843;207;819;885;0;7;1:22.772;145.266;22;1769;6
21844;9;20;886;25;70;1:16.561;205.06;5;1771;7
21845;6;4;886;18;70;1:16.203;206.023;2;1771;7
21846;131;1;886;15;70;1:16.354;205.615;3;1771;7
21847;9;17;886;12;70;1:16.182;206.08;1;1771;7
21848;131;3;886;10;70;1:16.534;205.132;4;1771;7
21849;5;818;886;8;69;1:17.909;201.512;13;1771;7
21850;10;814;886;6;69;1:17.841;201.688;12;1771;7
21851;6;13;886;4;69;1:16.939;204.052;6;1771;7
21852;208;8;886;2;69;1:17.766;201.882;11;1771;7
21853;10;16;886;1;69;1:17.694;202.069;10;1771;7
21854;1;815;886;0;69;1:17.369;202.918;7;1771;7
21855;1;18;886;0;69;1:17.458;202.685;8;1771;7
21856;208;154;886;0;69;1:17.607;202.296;9;1771;7
21857;3;822;886;0;69;1:18.004;201.266;14;1771;7
21858;5;817;886;0;68;1:18.257;200.615;16;1771;7
21859;3;813;886;0;68;1:18.105;201.006;15;1771;7
21860;206;824;886;0;68;1:18.873;199.049;17;1771;7
21861;207;819;886;0;67;1:19.380;197.777;19;1771;7
21862;206;820;886;0;67;1:19.566;197.315;21;1771;7
21863;15;821;886;0;63;1:19.478;197.533;20;1771;7
21864;15;807;886;0;45;1:19.056;198.588;18;1771;7
21865;207;823;886;0;43;1:21.811;191.9;22;1771;7
21866;131;3;887;25;52;1:33.531;226.744;2;1773;9
21867;9;17;887;18;52;1:33.401;227.059;1;1773;9
21868;6;4;887;15;52;1:34.090;225.396;3;1773;9
21869;131;1;887;12;52;1:34.159;225.231;4;1773;9
21870;208;8;887;10;52;1:35.384;222.339;8;1773;9
21871;6;13;887;8;52;1:35.273;222.598;6;1773;9
21872;10;16;887;6;52;1:35.961;221.002;12;1773;9
21873;5;817;887;4;52;1:35.927;221.08;11;1773;9
21874;10;814;887;2;52;1:35.330;222.465;7;1773;9
21875;15;807;887;1;52;1:36.013;220.882;13;1773;9
21876;3;813;887;0;52;1:35.907;221.126;10;1773;9
21877;3;822;887;0;52;1:36.312;220.196;15;1773;9
21878;1;18;887;0;52;1:36.356;220.096;16;1773;9
21879;15;821;887;0;52;1:36.439;219.906;17;1773;9
21880;207;819;887;0;52;1:37.091;218.43;18;1773;9
21881;206;824;887;0;52;1:37.978;216.452;19;1773;9
21882;206;820;887;0;52;1:39.156;213.881;22;1773;9
21883;207;823;887;0;52;1:38.722;214.821;21;1773;9
21884;208;154;887;0;51;1:35.614;221.804;9;1773;9
21885;1;815;887;0;46;1:36.131;220.611;14;1773;9
21886;9;20;887;0;41;1:35.018;223.195;5;1773;9
21887;5;818;887;0;35;1:38.370;215.59;20;1773;9
21888;9;20;888;25;60;1:34.164;196.814;5;1775;20
21889;208;8;888;18;60;1:33.767;197.647;2;1775;20
21890;208;154;888;15;60;1:34.576;195.956;10;1775;20
21891;6;4;888;12;60;1:33.468;198.279;1;1775;20
21892;131;1;888;10;60;1:34.156;196.83;4;1775;20
21893;1;18;888;8;60;1:34.201;196.736;7;1775;20
21894;9;17;888;6;60;1:34.782;195.53;11;1775;20
21895;1;815;888;4;60;1:36.134;192.78;15;1775;20
21896;131;3;888;2;60;1:34.181;196.778;6;1775;20
21897;15;807;888;1;60;1:34.244;196.647;8;1775;20
21898;10;814;888;0;60;1:36.566;191.918;16;1775;20
21899;5;817;888;0;60;1:35.982;193.086;14;1775;20
21900;10;16;888;0;60;1:35.816;193.42;13;1775;20
21901;15;821;888;0;60;1:35.792;193.469;12;1775;20
21902;3;813;888;0;60;1:34.293;196.544;9;1775;20
21903;3;822;888;0;59;1:33.972;197.216;3;1775;20
21904;207;819;888;0;59;1:37.584;189.916;17;1775;20
21905;207;823;888;0;59;1:38.509;188.133;19;1775;20
21906;206;820;888;0;59;1:38.383;188.374;18;1775;20
21907;5;818;888;0;22;1:39.281;186.67;21;1775;20
21908;206;824;888;0;21;1:39.844;185.617;22;1775;20
21909;6;13;888;0;3;1:38.890;187.408;20;1775;20
21910;131;1;890;25;70;1:24.647;186.322;3;1778;11
21911;208;8;890;18;70;1:25.260;184.982;6;1778;11
21912;9;20;890;15;70;1:24.553;186.529;2;1778;11
21913;9;17;890;12;70;1:24.069;187.603;1;1778;11
21914;6;4;890;10;70;1:25.394;184.692;8;1778;11
21915;208;154;890;8;70;1:25.328;184.834;7;1778;11
21916;1;18;890;6;70;1:26.195;182.975;11;1778;11
21917;6;13;890;4;70;1:25.176;185.164;5;1778;11
21918;1;815;890;2;69;1:26.143;183.086;10;1778;11
21919;3;813;890;1;69;1:25.597;184.254;9;1778;11
21920;15;807;890;0;69;1:26.740;181.826;14;1778;11
21921;5;818;890;0;69;1:26.491;182.349;12;1778;11
21922;5;817;890;0;69;1:26.863;181.568;15;1778;11
21923;207;823;890;0;68;1:27.473;180.302;17;1778;11
21924;207;819;890;0;68;1:27.725;179.784;18;1778;11
21925;206;824;890;0;67;1:28.250;178.715;20;1778;11
21926;206;820;890;0;67;1:28.160;178.897;19;1778;11
21927;10;814;890;0;66;1:26.608;182.103;13;1778;11
21928;131;3;890;0;64;1:25.089;185.354;4;1778;11
21929;3;822;890;0;42;1:27.127;181.018;16;1778;11
21930;15;821;890;0;28;1:29.135;176.94;22;1778;11
21931;10;16;890;0;19;1:28.548;178.113;21;1778;11
21932;9;20;891;25;44;1:50.756;227.657;1;1780;13
21933;6;4;891;18;44;1:51.383;226.375;4;1780;13
21934;131;1;891;15;44;1:51.596;225.943;7;1780;13
21935;131;3;891;12;44;1:51.582;225.971;6;1780;13
21936;9;17;891;10;44;1:51.397;226.347;5;1780;13
21937;1;18;891;8;44;1:50.823;227.519;2;1780;13
21938;6;13;891;6;44;1:52.182;224.763;9;1780;13
21939;208;154;891;4;44;1:52.497;224.133;11;1780;13
21940;10;16;891;2;44;1:52.226;224.675;10;1780;13
21941;5;817;891;1;44;1:50.967;227.224;3;1780;13
21942;1;815;891;0;44;1:53.472;222.208;16;1780;13
21943;5;818;891;0;44;1:53.065;223.008;14;1780;13
21944;15;807;891;0;44;1:53.110;222.919;15;1780;13
21945;15;821;891;0;44;1:51.849;225.432;8;1780;13
21946;3;822;891;0;44;1:52.688;223.754;13;1780;13
21947;207;823;891;0;43;1:53.995;221.188;18;1780;13
21948;3;813;891;0;43;1:52.579;223.97;12;1780;13
21949;206;824;891;0;43;1:54.894;219.457;20;1780;13
21950;206;820;891;0;42;1:54.924;219.4;21;1780;13
21951;10;814;891;0;26;1:54.757;219.719;19;1780;13
21952;208;8;891;0;25;1:53.688;221.785;17;1780;13
21953;207;819;891;0;8;1:57.330;214.901;22;1780;13
21954;9;20;892;25;53;1:27.190;239.187;12;1782;14
21955;6;4;892;18;53;1:26.797;240.27;5;1782;14
21956;9;17;892;15;53;1:26.690;240.567;3;1782;14
21957;6;13;892;12;53;1:27.095;239.448;10;1782;14
21958;15;807;892;10;53;1:26.716;240.495;4;1782;14
21959;131;3;892;8;53;1:26.500;241.095;2;1782;14
21960;5;817;892;6;53;1:27.294;238.903;13;1782;14
21961;208;154;892;4;53;1:27.043;239.591;8;1782;14
21962;131;1;892;2;53;1:25.849;242.924;1;1782;14
21963;1;18;892;1;53;1:27.830;237.445;16;1782;14
21964;208;8;892;0;53;1:26.948;239.853;6;1782;14
21965;1;815;892;0;53;1:27.607;238.049;15;1782;14
21966;15;821;892;0;53;1:27.092;239.457;9;1782;14
21967;3;813;892;0;53;1:26.981;239.762;7;1782;14
21968;3;822;892;0;53;1:27.166;239.253;11;1782;14
21969;10;16;892;0;52;1:27.418;238.564;14;1782;14
21970;207;819;892;0;52;1:28.620;235.328;17;1782;14
21971;207;823;892;0;52;1:28.663;235.214;18;1782;14
21972;206;824;892;0;52;1:29.595;232.767;20;1782;14
21973;206;820;892;0;52;1:29.491;233.037;19;1782;14
21974;5;818;892;0;14;1:29.710;232.469;21;1782;14
21976;9;20;893;25;61;1:48.574;167.94;1;1784;15
21977;6;4;893;18;61;1:51.082;164.149;11;1784;15
21978;208;8;893;15;61;1:51.140;164.063;13;1784;15
21979;131;3;893;12;61;1:50.353;165.233;6;1784;15
21980;131;1;893;10;61;1:49.916;165.89;4;1784;15
21981;6;13;893;8;61;1:50.509;165.0;7;1784;15
21982;1;18;893;6;61;1:51.740;163.182;15;1784;15
21983;1;815;893;4;61;1:51.926;162.911;16;1784;15
21984;15;807;893;2;61;1:52.186;162.533;18;1784;15
21985;10;16;893;1;61;1:49.656;166.283;2;1784;15
21986;3;813;893;0;61;1:50.708;164.703;8;1784;15
21987;15;821;893;0;61;1:52.007;162.793;17;1784;15
21988;3;822;893;0;61;1:51.706;163.232;14;1784;15
21989;5;818;893;0;61;1:50.328;165.27;5;1784;15
21990;9;17;893;0;60;1:49.783;166.091;3;1784;15
21991;207;823;893;0;60;1:52.472;162.12;19;1784;15
21992;206;820;893;0;60;1:53.041;161.304;21;1784;15
21993;206;824;893;0;60;1:52.898;161.508;20;1784;15
21994;207;819;893;0;60;1:50.990;164.285;10;1784;15
21995;10;814;893;0;54;1:50.739;164.657;9;1784;15
21996;208;154;893;0;37;1:51.097;164.126;12;1784;15
21997;5;817;893;0;23;1:53.052;161.288;22;1784;15
21998;9;20;894;25;55;1:41.380;199.388;1;1786;35
21999;208;8;894;18;55;1:41.975;198.225;3;1786;35
22000;208;154;894;15;55;1:41.936;198.3;2;1786;35
22001;15;807;894;12;55;1:42.608;197.002;6;1786;35
22002;131;1;894;10;55;1:42.539;197.134;5;1786;35
22003;6;4;894;8;55;1:42.709;196.808;7;1786;35
22004;131;3;894;6;55;1:42.471;197.265;4;1786;35
22005;1;18;894;4;55;1:43.073;196.113;12;1786;35
22006;6;13;894;2;55;1:42.954;196.34;10;1786;35
22007;1;815;894;1;55;1:42.973;196.303;11;1786;35
22008;15;821;894;0;55;1:42.744;196.741;8;1786;35
22009;3;822;894;0;55;1:43.869;194.61;14;1786;35
22010;3;813;894;0;55;1:44.136;194.111;17;1786;35
22011;207;819;894;0;55;1:44.477;193.477;19;1786;35
22012;207;823;894;0;55;1:44.375;193.667;18;1786;35
22013;206;824;894;0;55;1:44.991;192.53;20;1786;35
22014;206;820;894;0;55;1:45.408;191.769;21;1786;35
22015;5;818;894;0;53;1:44.090;194.197;15;1786;35
22016;5;817;894;0;52;1:42.947;196.353;9;1786;35
22017;10;16;894;0;50;1:44.095;194.188;16;1786;35
22018;9;17;894;0;36;1:43.863;194.621;13;1786;35
22019;10;814;894;0;24;1:46.411;189.961;22;1786;35
22020;9;20;895;25;53;1:35.317;219.322;4;1788;22
22021;9;17;895;18;53;1:34.587;221.015;1;1788;22
22022;208;154;895;15;53;1:35.991;217.782;10;1788;22
22023;6;4;895;12;53;1:35.877;218.041;8;1788;22
22024;208;8;895;10;53;1:35.516;218.865;5;1788;22
22025;15;807;895;8;53;1:36.482;216.674;11;1788;22
22026;15;821;895;6;53;1:36.499;216.636;12;1788;22
22027;131;3;895;4;53;1:34.650;220.868;2;1788;22
22028;1;18;895;2;53;1:35.549;218.79;6;1788;22
22029;6;13;895;1;53;1:37.001;215.515;13;1788;22
22030;10;814;895;0;53;1:37.407;214.617;15;1788;22
22031;5;818;895;0;52;1:35.895;218.0;9;1788;22
22032;5;817;895;0;52;1:35.020;220.008;3;1788;22
22033;10;16;895;0;52;1:37.367;214.705;14;1788;22
22034;1;815;895;0;52;1:35.845;218.114;7;1788;22
22035;3;813;895;0;52;1:37.423;214.581;16;1788;22
22036;3;822;895;0;52;1:37.856;213.632;18;1788;22
22037;207;819;895;0;52;1:37.489;214.436;17;1788;22
22038;206;820;895;0;52;1:38.713;211.777;19;1788;22
22039;131;1;895;0;7;1:41.202;206.569;20;1788;22
22042;9;20;896;25;60;1:28.116;209.383;2;1790;68
22043;131;3;896;18;60;1:28.816;207.732;9;1790;68
22044;208;154;896;15;60;1:28.796;207.779;7;1790;68
22045;6;13;896;12;60;1:28.886;207.569;11;1790;68
22046;1;815;896;10;60;1:28.503;208.467;4;1790;68
22047;131;1;896;8;60;1:29.052;207.182;15;1790;68
22048;208;8;896;6;60;1:27.679;210.426;1;1790;68
22049;10;814;896;4;60;1:29.300;206.606;17;1790;68
22050;10;16;896;2;60;1:28.419;208.665;3;1790;68
22051;5;817;896;1;60;1:28.831;207.697;10;1790;68
22052;6;4;896;0;60;1:28.709;207.983;6;1790;68
22053;3;813;896;0;60;1:29.012;207.275;14;1790;68
22054;5;818;896;0;59;1:29.280;206.653;16;1790;68
22055;1;18;896;0;59;1:28.814;207.737;8;1790;68
22056;15;821;896;0;59;1:28.682;208.046;5;1790;68
22057;3;822;896;0;59;1:28.928;207.471;12;1790;68
22058;206;820;896;0;58;1:30.335;204.239;20;1790;68
22059;206;824;896;0;58;1:30.171;204.611;19;1790;68
22060;15;807;896;0;54;1:28.947;207.426;13;1790;68
22061;9;17;896;0;39;1:29.500;206.145;18;1790;68
22062;207;819;896;0;35;1:32.907;198.585;21;1790;68
22064;9;20;897;25;55;1:43.893;192.451;2;1792;24
22065;9;17;897;18;55;1:44.364;191.583;5;1792;24
22066;131;3;897;15;55;1:44.458;191.41;6;1792;24
22067;208;154;897;12;55;1:44.301;191.699;3;1792;24
22068;6;4;897;10;55;1:43.434;193.305;1;1792;24
22069;10;814;897;8;55;1:45.786;189.007;14;1792;24
22070;131;1;897;6;55;1:45.463;189.586;10;1792;24
22071;6;13;897;4;55;1:45.447;189.615;9;1792;24
22072;1;815;897;2;55;1:45.435;189.637;8;1792;24
22073;10;16;897;1;55;1:45.609;189.324;13;1792;24
22074;3;813;897;0;55;1:45.530;189.466;11;1792;24
22075;1;18;897;0;55;1:46.336;188.03;17;1792;24
22076;15;821;897;0;55;1:45.974;188.672;15;1792;24
22077;15;807;897;0;54;1:45.570;189.394;12;1792;24
22078;3;822;897;0;54;1:44.351;191.607;4;1792;24
22079;5;817;897;0;54;1:46.042;188.551;16;1792;24
22080;5;818;897;0;54;1:44.517;191.302;7;1792;24
22081;207;823;897;0;54;1:46.592;187.578;19;1792;24
22082;207;819;897;0;54;1:46.432;187.86;18;1792;24
22083;206;824;897;0;53;1:47.619;185.788;20;1792;24
22084;206;820;897;0;53;1:47.707;185.636;21;1792;24
22086;9;20;898;25;56;1:39.856;198.754;1;1794;69
22087;208;154;898;18;56;1:40.445;197.588;2;1794;69
22088;9;17;898;15;56;1:40.591;197.301;4;1794;69
22089;131;1;898;12;56;1:40.818;196.857;5;1794;69
22090;6;4;898;10;56;1:41.186;196.141;10;1794;69
22091;15;807;898;8;56;1:40.952;196.596;6;1794;69
22092;1;815;898;6;56;1:41.830;194.901;15;1794;69
22093;3;822;898;4;56;1:40.492;197.496;3;1794;69
22094;131;3;898;2;56;1:41.133;196.244;8;1794;69
22095;1;18;898;1;56;1:41.285;195.95;12;1794;69
22096;5;817;898;0;56;1:42.119;194.349;16;1794;69
22097;5;818;898;0;56;1:41.320;195.882;13;1794;69
22098;6;13;898;0;56;1:41.209;196.097;11;1794;69
22099;15;821;898;0;56;1:41.401;195.725;14;1794;69
22100;208;5;898;0;56;1:41.028;196.448;7;1794;69
22101;10;814;898;0;56;1:41.148;196.215;9;1794;69
22102;3;813;898;0;55;1:43.058;192.578;17;1794;69
22103;206;824;898;0;55;1:43.419;191.906;18;1794;69
22104;207;823;898;0;55;1:43.933;190.957;20;1794;69
22105;207;819;898;0;55;1:43.968;190.893;21;1794;69
22106;206;820;898;0;54;1:43.775;191.248;19;1794;69
22108;9;20;899;25;71;1:15.624;205.125;3;1796;18
22109;9;17;899;18;71;1:15.436;205.636;1;1796;18
22110;6;4;899;15;71;1:15.496;205.473;2;1796;18
22111;1;18;899;12;71;1:16.450;202.909;7;1796;18
22112;131;3;899;10;71;1:16.442;202.93;6;1796;18
22113;1;815;899;8;71;1:16.246;203.451;5;1796;18
22114;6;13;899;6;71;1:16.470;202.856;8;1796;18
22115;15;807;899;4;71;1:16.802;201.979;12;1796;18
22116;131;1;899;2;71;1:16.692;202.268;10;1796;18
22117;5;817;899;1;70;1:16.974;201.527;15;1796;18
22118;10;814;899;0;70;1:16.855;201.839;14;1796;18
22119;15;821;899;0;70;1:16.528;202.702;9;1796;18
22120;10;16;899;0;70;1:16.049;203.979;4;1796;18
22121;208;5;899;0;70;1:17.249;200.81;16;1796;18
22122;5;818;899;0;70;1:16.790;202.01;11;1796;18
22123;3;813;899;0;70;1:17.554;200.02;18;1796;18
22124;206;824;899;0;69;1:17.717;199.601;20;1796;18
22125;207;823;899;0;69;1:17.590;199.927;19;1796;18
22126;206;820;899;0;69;1:17.281;200.727;17;1796;18
22127;207;819;899;0;58;1:18.434;197.776;21;1796;18
22128;3;822;899;0;45;1:16.840;201.879;13;1796;18
22129;208;154;899;0;2;1:20.898;191.752;22;1796;18
22130;131;3;900;25;57;1:32.478;206.436;1;1798;1
22131;1;825;900;18;57;1:33.066;205.131;6;1798;1
22132;1;18;900;15;57;1:32.917;205.46;5;1798;1
22133;6;4;900;12;57;1:33.186;204.867;7;1798;1
22134;3;822;900;10;57;1:32.616;206.128;3;1798;1
22135;10;807;900;8;57;1:32.568;206.235;2;1798;1
22136;6;8;900;6;57;1:33.210;204.814;8;1798;1
22137;5;818;900;4;57;1:33.691;203.763;10;1798;1
22138;5;826;900;2;57;1:33.864;203.387;11;1798;1
22139;10;815;900;1;57;1:32.634;206.088;4;1798;1
22140;15;16;900;0;56;1:33.366;204.472;9;1798;1
22141;15;821;900;0;56;1:34.564;201.882;13;1798;1
22142;206;820;900;0;55;1:34.202;202.658;12;1798;1
22143;206;824;900;0;49;1:35.635;199.621;16;1798;1
22144;208;154;900;0;43;1:35.281;200.363;15;1798;1
22145;208;813;900;0;29;1:34.766;201.451;14;1798;1
22146;207;828;900;0;27;1:37.332;196.141;18;1798;1
22147;9;20;900;0;3;1:37.064;196.682;17;1798;1
22148;131;1;900;0;2;1:49.947;173.636;20;1798;1
22149;3;13;900;0;0;1:40.287;190.361;19;1798;1
22152;131;1;901;25;56;1:43.066;193.611;1;1800;2
22153;131;3;901;18;56;1:43.960;191.946;2;1800;2
22154;9;20;901;15;56;1:44.289;191.341;4;1800;2
22155;6;4;901;12;56;1:44.165;191.569;3;1800;2
22156;10;807;901;10;56;1:45.982;188.284;10;1800;2
22157;1;18;901;8;56;1:46.039;188.183;11;1800;2
22158;3;13;901;6;56;1:44.897;190.232;6;1800;2
22159;3;822;901;4;56;1:45.475;189.189;9;1800;2
22160;1;825;901;2;55;1:45.373;189.372;8;1800;2
22161;5;826;901;1;55;1:46.695;187.026;13;1800;2
